id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
960,"EVAX","Evaxion Shares Latest EVX-01 Phase 2 Clinical Data in Webinar with Key Opinion Leader Adnan Khattak","https://www.globenewswire.com/news-release/2023/11/06/2774255/0/en/Evaxion-Shares-Latest-EVX-01-Phase-2-Clinical-Data-in-Webinar-with-Key-Opinion-Leader-Adnan-Khattak.html","Calendar of Events","2023-11-06 10:12:00","market_open",12,11,435,436,-0,0,-0,"short","short",NaN
961,"EVAX","Revolution in der Entdeckung von Impfstoffen: Neue Daten validieren die KI-Plattform von Evaxion und versprechen Senkung der Risiken und Kosten bei der Entwicklung von Impfstoffen gegen Infektionskrankheiten","https://www.globenewswire.com/news-release/2023/09/12/2741564/0/de/Revolution-in-der-Entdeckung-von-Impfstoffen-Neue-Daten-validieren-die-KI-Plattform-von-Evaxion-und-versprechen-Senkung-der-Risiken-und-Kosten-bei-der-Entwicklung-von-Impfstoffen-g.html","Research Analysis and Reports","2023-09-12 07:59:00","pre_market",8,8,448,447,0,-0,0,"long","long",NaN
962,"EVAX","Evaxion gibt ermutigende erste klinische Daten der Phase II zu seinem personalisierten Krebsimpfstoff EVX-01 bekannt","https://www.globenewswire.com/news-release/2023/11/01/2771615/0/de/Evaxion-gibt-ermutigende-erste-klinische-Daten-der-Phase-II-zu-seinem-personalisierten-Krebsimpfstoff-EVX-01-bekannt.html","Clinical Study","2023-11-01 13:45:00","market_open",12,11,419,423,-0,0,-0,"short","short",NaN
963,"EVAX","Evaxion presents promising results on EVX-B1, an AI-designed vaccine against Staphylococcus aureus","https://www.globenewswire.com/news-release/2023/07/31/2714741/0/en/Evaxion-presents-promising-results-on-EVX-B1-an-AI-designed-vaccine-against-Staphylococcus-aureus.html","Clinical Study","2023-07-31 07:00:00","pre_market",13,12,457,457,-0,0,-0,"short","short",NaN
964,"EVAX","Evaxion s'associe à la société pharmaceutique Afrigen Biologics pour développer un nouveau vaccin à ARN messager contre la gonorrhée","https://www.globenewswire.com/news-release/2023/09/20/2755536/0/fr/Evaxion-s-associe-%C3%A0-la-soci%C3%A9t%C3%A9-pharmaceutique-Afrigen-Biologics-pour-d%C3%A9velopper-un-nouveau-vaccin-%C3%A0-ARN-messager-contre-la-gonorrh%C3%A9e.html","Partnerships","2023-09-20 08:26:00","pre_market",5,6,443,444,0,0,0,"long","long",NaN
965,"EVAX","Evaxion Partners With Pharmaceutical Company Afrigen Biologics to Develop Novel mRNA Vaccine Against Gonorrhea","https://www.globenewswire.com/news-release/2023/09/20/2746452/0/en/Evaxion-Partners-With-Pharmaceutical-Company-Afrigen-Biologics-to-Develop-Novel-mRNA-Vaccine-Against-Gonorrhea.html","Partnerships","2023-09-20 08:26:00","pre_market",5,6,443,444,0,0,0,"long","long",NaN
966,"EVAX","Neue und aufregende klinische Daten zu AI-Immunology™-basierten personalisierten Krebsimpfstoffen von Evaxion werden präsentiert","https://www.globenewswire.com/news-release/2023/10/27/2768411/0/de/Neue-und-aufregende-klinische-Daten-zu-AI-Immunology-basierten-personalisierten-Krebsimpfstoffen-von-Evaxion-werden-pr%C3%A4sentiert.html","Calendar of Events","2023-10-27 08:48:00","pre_market",8,8,413,414,0,0,0,"long","long",NaN
968,"EVAX","Evaxion to Develop Tailored Novel Cancer Vaccines Based upon a New Untapped Source of AI-Discovered Targets","https://www.globenewswire.com/news-release/2024/01/24/2815320/0/en/Evaxion-to-Develop-Tailored-Novel-Cancer-Vaccines-Based-upon-a-New-Untapped-Source-of-AI-Discovered-Targets.html","Product / Services Announcement","2024-01-24 08:30:00","pre_market",5,9,485,488,1,0,1,"long","short",NaN
969,"EVAX","Evaxion répond de nouveau aux exigences du Nasdaq en matière de prix minimum de l'offre","https://www.globenewswire.com/news-release/2024/02/08/2825836/0/fr/Evaxion-r%C3%A9pond-de-nouveau-aux-exigences-du-Nasdaq-en-mati%C3%A8re-de-prix-minimum-de-l-offre.html","Financing Agreements","2024-02-08 06:20:00","pre_market",4,4,498,498,0,0,0,"long","short",NaN
970,"EVAX","Evaxion Biotech gibt Preisfestsetzung für Emission in Höhe von 15 Mio. USD bekannt","https://www.globenewswire.com/news-release/2024/02/02/2822861/0/de/Evaxion-Biotech-gibt-Preisfestsetzung-f%C3%BCr-Emission-in-H%C3%B6he-von-15-Mio-USD-bekannt.html","Initial Public Offerings","2024-02-02 08:57:00","pre_market",5,5,489,490,0,0,-0,"short","short",NaN
971,"EVAX","Evaxion kündigt Plan zur Änderung des ADS-Verhältnisses an","https://www.globenewswire.com/news-release/2024/01/09/2806034/0/de/Evaxion-k%C3%BCndigt-Plan-zur-%C3%84nderung-des-ADS-Verh%C3%A4ltnisses-an.html","Changes in company's own shares","2024-01-09 04:43:00","pre_market",8,7,475,472,-0,-0,-0,"short","short",NaN
972,"EVAX","Evaxion Announces Plan to Implement ADS Ratio Change","https://www.globenewswire.com/news-release/2024/01/08/2805439/0/en/Evaxion-Announces-Plan-to-Implement-ADS-Ratio-Change.html","Changes in company's own shares","2024-01-08 08:30:00","pre_market",8,8,468,468,0,0,0,"long","long",NaN
973,"EVAX","Evaxion présente la preuve de concept de son modèle unique d’IA prédisant les réponses à l’immunothérapie du cancer","https://www.globenewswire.com/news-release/2023/11/16/2781872/0/fr/Evaxion-pr%C3%A9sente-la-preuve-de-concept-de-son-mod%C3%A8le-unique-d-IA-pr%C3%A9disant-les-r%C3%A9ponses-%C3%A0-l-immunoth%C3%A9rapie-du-cancer.html","Health","2023-11-16 08:52:00","pre_market",7,7,450,449,-0,-0,-0,"short","short",NaN
974,"EVAX","Evaxion Biotech gibt Abschluss einer Privatplatzierung bekannt","https://www.globenewswire.com/news-release/2023/12/22/2800800/0/de/Evaxion-Biotech-gibt-Abschluss-einer-Privatplatzierung-bekannt.html","Health","2023-12-22 15:13:00","market_open",7,7,474,474,0,-0,0,"long","long",NaN
975,"EVAX","Evaxion gibt den Abschluss seiner Emission in Höhe von 15 Mio. USD bekannt","https://www.globenewswire.com/news-release/2024/02/07/2825018/0/de/Evaxion-gibt-den-Abschluss-seiner-Emission-in-H%C3%B6he-von-15-Mio-USD-bekannt.html","Initial Public Offerings","2024-02-07 06:13:00","pre_market",4,4,494,496,0,0,-0,"short","short",NaN
976,"EVAX","Evaxion entwickelt maßgeschneiderte neuartige Krebsimpfstoffe auf der Grundlage einer neuen, bisher ungenutzten Quelle von durch KI entdeckten Targets","https://www.globenewswire.com/news-release/2024/01/25/2816750/0/de/Evaxion-entwickelt-ma%C3%9Fgeschneiderte-neuartige-Krebsimpfstoffe-auf-der-Grundlage-einer-neuen-bisher-ungenutzten-Quelle-von-durch-KI-entdeckten-Targets.html","Product / Services Announcement","2024-01-25 08:22:00","pre_market",11,11,485,488,0,0,-0,"short","long",NaN
977,"EVAX","Evaxion erfüllt wieder die Anforderungen der Nasdaq an den Mindestangebotspreis","https://www.globenewswire.com/news-release/2024/02/08/2825836/0/de/Evaxion-erf%C3%BCllt-wieder-die-Anforderungen-der-Nasdaq-an-den-Mindestangebotspreis.html","Financing Agreements","2024-02-08 06:20:00","pre_market",4,4,498,498,0,0,0,"long","short",NaN
978,"EVAX","Clôture du financement par placement privé pour Evaxion Biotech","https://www.globenewswire.com/news-release/2023/12/22/2800800/0/fr/Cl%C3%B4ture-du-financement-par-placement-priv%C3%A9-pour-Evaxion-Biotech.html","Health","2023-12-22 15:13:00","market_open",7,7,474,474,0,-0,0,"long","long",NaN
979,"EVAX","Evaxion Biotech Announces Pricing of $15 Million Public Offering","https://www.globenewswire.com/news-release/2024/02/01/2822093/0/en/Evaxion-Biotech-Announces-Pricing-of-15-Million-Public-Offering.html","Initial Public Offerings","2024-02-01 09:20:00","pre_market",4,4,483,485,0,0,0,"long","long",NaN
980,"EVAX","Evaxion annonce la clôture de son offre publique à 15 millions de dollars","https://www.globenewswire.com/news-release/2024/02/07/2825018/0/fr/Evaxion-annonce-la-cl%C3%B4ture-de-son-offre-publique-%C3%A0-15-millions-de-dollars.html","Initial Public Offerings","2024-02-07 06:13:00","pre_market",4,4,494,496,0,0,-0,"short","short",NaN
981,"EVAX","Evaxion Regains Compliance with Nasdaq Minimum Bid Price Requirement","https://www.globenewswire.com/news-release/2024/02/07/2825208/0/en/Evaxion-Regains-Compliance-with-Nasdaq-Minimum-Bid-Price-Requirement.html","Financing Agreements","2024-02-07 08:30:00","pre_market",4,4,494,496,0,0,-0,"short","short",NaN
982,"EVAX","Evaxion Announces Closing of $15 Million Public Offering","https://www.globenewswire.com/news-release/2024/02/06/2824339/0/en/Evaxion-Announces-Closing-of-15-Million-Public-Offering.html","Initial Public Offerings","2024-02-06 08:30:00","pre_market",4,4,493,494,0,0,0,"long","long",NaN
983,"EVAX","Evaxion annonce un plan visant à mettre en œuvre la modification du ratio de ses ADS","https://www.globenewswire.com/news-release/2024/01/09/2806034/0/fr/Evaxion-annonce-un-plan-visant-%C3%A0-mettre-en-%C5%93uvre-la-modification-du-ratio-de-ses-ADS.html","Changes in company's own shares","2024-01-09 04:43:00","pre_market",8,7,475,472,-0,-0,-0,"short","short",NaN
984,"EVAX","Evaxion announces financing commitments totaling up to USD 20 million with Negma Group","https://www.globenewswire.com/news-release/2023/08/01/2715621/0/en/Evaxion-announces-financing-commitments-totaling-up-to-USD-20-million-with-Negma-Group.html","Financing Agreements","2023-08-01 07:00:00","pre_market",12,12,458,456,-0,-0,-0,"short","short",NaN
985,"EVAX","Evaxion Biotech fixe le prix de son offre publique à 15 millions de dollars","https://www.globenewswire.com/news-release/2024/02/02/2822861/0/fr/Evaxion-Biotech-fixe-le-prix-de-son-offre-publique-%C3%A0-15-millions-de-dollars.html","Initial Public Offerings","2024-02-02 08:57:00","pre_market",5,5,489,490,0,0,-0,"short","short",NaN
1003,"EYEN","Eyenovia to Report Second Quarter 2023 Results on Thursday, August 10","https://www.globenewswire.com/news-release/2023/08/07/2719644/0/en/Eyenovia-to-Report-Second-Quarter-2023-Results-on-Thursday-August-10.html","Calendar of Events","2023-08-07 08:00:00","pre_market",2,2,447,449,0,0,0,"long","long",0
987,"EVLO","Evelo Biosciences Provides Clinical and Business Updates","https://www.globenewswire.com/news-release/2023/02/01/2599332/0/en/Evelo-Biosciences-Provides-Clinical-and-Business-Updates.html","Annual report","2023-02-01 07:30:00","pre_market",21,16,406,405,-0,-0,-0,"short","long",NaN
988,"EVLO","Evelo Biosciences Announces Reverse Stock Split Effective","https://www.globenewswire.com/news-release/2023/06/29/2697068/0/en/Evelo-Biosciences-Announces-Reverse-Stock-Split-Effective.html","Changes in company's own shares","2023-06-29 09:00:00","pre_market",5,4,436,436,-0,-0,-0,"short","long",NaN
989,"EVLO","Evelo Biosciences Provides Clinical Updates","https://www.globenewswire.com/news-release/2023/04/26/2654930/0/en/Evelo-Biosciences-Provides-Clinical-Updates.html","Health","2023-04-26 07:30:00","pre_market",3,3,406,407,-0,0,-0,"short","long",NaN
1004,"EYEN","Eyenovia to Present Data on Preservative-Free Microbial Integrity of the Optejet®","https://www.globenewswire.com/news-release/2023/10/09/2756566/0/en/Eyenovia-to-Present-Data-on-Preservative-Free-Microbial-Integrity-of-the-Optejet.html","Clinical Study","2023-10-09 07:00:00","pre_market",2,2,430,428,0,-0,0,"long","long",NaN
990,"EVLO","Evelo Biosciences Announces Second Quarter Financial Results and Recent Business Highlights","https://www.globenewswire.com/news-release/2023/08/14/2724292/0/en/Evelo-Biosciences-Announces-Second-Quarter-Financial-Results-and-Recent-Business-Highlights.html","Earnings Releases and Operating Results","2023-08-14 07:30:00","pre_market",10,10,446,445,-0,-0,-0,"short","short",NaN
1005,"EYEN","Eyenovia Acquires U.S. Commercial Rights to APP13007 (Clobetasol Propionate Ophthalmic Nanosuspension, 0.05%) from Formosa Pharmaceuticals","https://www.globenewswire.com/news-release/2023/08/16/2726141/0/en/Eyenovia-Acquires-U-S-Commercial-Rights-to-APP13007-Clobetasol-Propionate-Ophthalmic-Nanosuspension-0-05-from-Formosa-Pharmaceuticals.html","Mergers and Acquisitions","2023-08-16 06:00:00","pre_market",2,2,443,442,0,-0,0,"long","long",NaN
1006,"EYEN","Eyenovia Announces Development Collaboration Agreement with Formosa Pharmaceuticals","https://www.globenewswire.com/news-release/2023/02/15/2608912/0/en/Eyenovia-Announces-Development-Collaboration-Agreement-with-Formosa-Pharmaceuticals.html","Health","2023-02-15 09:51:00","market_open",3,3,410,414,0,0,0,"long","long",NaN
1001,"EVLO","Evelo Biosciences Reports that EDP2939, its First Oral Extracellular Vesicle Product Candidate, Commenced Dosing in a Phase 2 Psoriasis Trial","https://www.globenewswire.com/news-release/2023/02/27/2615820/0/en/Evelo-Biosciences-Reports-that-EDP2939-its-First-Oral-Extracellular-Vesicle-Product-Candidate-Commenced-Dosing-in-a-Phase-2-Psoriasis-Trial.html","Clinical Study","2023-02-27 06:00:00","pre_market",13,13,396,400,0,0,0,"long","long",NaN
993,"EVLO","Evelo Biosciences Announces Succession Plan","https://www.globenewswire.com/news-release/2022/08/11/2496459/0/en/Evelo-Biosciences-Announces-Succession-Plan.html","Directors and Officers","2022-08-11 06:01:00","pre_market",59,59,420,423,0,0,-0,"short","short",NaN
992,"EVLO","Evelo Biosciences to Participate in Morgan Stanley 20th Annual Global Health Care Conference","https://www.globenewswire.com/news-release/2022/09/01/2508294/0/en/Evelo-Biosciences-to-Participate-in-Morgan-Stanley-20th-Annual-Global-Health-Care-Conference.html","Calendar of Events","2022-09-01 06:00:00","pre_market",44,43,395,393,-0,-0,-0,"short","long",NaN
994,"EVLO","Evelo Biosciences Announces $25.5 Million Private Placement","https://www.globenewswire.com/news-release/2023/07/10/2701677/0/en/Evelo-Biosciences-Announces-25-5-Million-Private-Placement.html","Stock Market News","2023-07-10 07:30:00","pre_market",2,2,439,438,0,-0,0,"long","long",NaN
991,"EVLO","Evelo Biosciences to Present at the 2022 Jefferies London Healthcare Conference","https://www.globenewswire.com/news-release/2022/11/08/2550584/0/en/Evelo-Biosciences-to-Present-at-the-2022-Jefferies-London-Healthcare-Conference.html","Calendar of Events","2022-11-08 06:00:00","pre_market",39,39,380,381,0,0,0,"long","short",NaN
996,"EVLO","Evelo Biosciences Announces Top-Line Results From its Phase 2 Clinical Study with EDP2939 in Moderate Psoriasis","https://www.globenewswire.com/news-release/2023/10/17/2761342/0/en/Evelo-Biosciences-Announces-Top-Line-Results-From-its-Phase-2-Clinical-Study-with-EDP2939-in-Moderate-Psoriasis.html","Clinical Study","2023-10-17 07:00:00","pre_market",3,1,436,433,-1,-0,-1,"short","short",NaN
997,"EVLO","Evelo Biosciences Closes $25.5 Million Private Placement","https://www.globenewswire.com/news-release/2023/07/12/2703423/0/en/Evelo-Biosciences-Closes-25-5-Million-Private-Placement.html","Financing Agreements","2023-07-12 07:30:00","pre_market",3,3,442,446,0,0,-0,"short","short",NaN
998,"EVLO","Evelo Biosciences Announces Second Quarter 2022 Financial Results and Business Highlights","https://www.globenewswire.com/news-release/2022/08/11/2496455/0/en/Evelo-Biosciences-Announces-Second-Quarter-2022-Financial-Results-and-Business-Highlights.html","Health","2022-08-11 06:00:00","pre_market",59,59,420,423,0,0,-0,"short","long",NaN
1000,"EVLO","Evelo Biosciences to Participate in the Cowen 43rd Annual Health Care Conference","https://www.globenewswire.com/news-release/2023/03/01/2617946/0/en/Evelo-Biosciences-to-Participate-in-the-Cowen-43rd-Annual-Health-Care-Conference.html","Conference Calls/ Webcasts","2023-03-01 06:00:00","pre_market",12,12,396,395,-0,-0,-0,"short","short",NaN
1022,"FARON.HE","Faron Pharmaceuticals Announces Board Changes","https://www.globenewswire.com/news-release/2023/09/22/2748072/0/en/Faron-Pharmaceuticals-Announces-Board-Changes.html","Directors and Officers","2023-09-22 11:00:00","market_open",4,4,432,430,-0,-0,-0,"short","short",NaN
1008,"EYEN","Eyenovia Announces First Commercial Sale of Mydcombi™","https://www.globenewswire.com/news-release/2023/08/03/2717937/0/en/Eyenovia-Announces-First-Commercial-Sale-of-Mydcombi.html","Product / Services Announcement","2023-08-03 08:00:00","pre_market",2,2,450,448,0,-0,0,"long","long",NaN
1007,"EYEN","Eyenovia Announces Addition to Russell 2000® and Russell 3000® Indexes","https://www.globenewswire.com/news-release/2023/06/26/2694372/0/en/Eyenovia-Announces-Addition-to-Russell-2000-and-Russell-3000-Indexes.html","Trading information","2023-06-26 08:00:00","pre_market",2,2,433,433,0,-0,0,"long","short",NaN
1023,"FARON.HE","Faron to Hold Conference Call to Discuss New Positive Clinical Data from Phase I/II BEXMAB Study of Bexmarilimab in Relapsed/Refractory AML and MDS","https://www.globenewswire.com/news-release/2023/07/19/2707037/0/en/Faron-to-Hold-Conference-Call-to-Discuss-New-Positive-Clinical-Data-from-Phase-I-II-BEXMAB-Study-of-Bexmarilimab-in-Relapsed-Refractory-AML-and-MDS.html","Calendar of Events","2023-07-19 04:54:00","pre_market",3,3,454,455,0,0,0,"long","long",NaN
1009,"EYEN","Eyenovia to Participate in Panel Discussion at Cantor Global Healthcare Conference","https://www.globenewswire.com/news-release/2023/09/21/2747224/0/en/Eyenovia-to-Participate-in-Panel-Discussion-at-Cantor-Global-Healthcare-Conference.html","Calendar of Events","2023-09-21 08:00:00","pre_market",2,2,439,436,-0,-0,-0,"short","long",NaN
1010,"EYEN","Eyenovia to Report Fourth Quarter and Full-Year 2022 Results on Thursday, March 30","https://www.globenewswire.com/news-release/2023/03/23/2633055/0/en/Eyenovia-to-Report-Fourth-Quarter-and-Full-Year-2022-Results-on-Thursday-March-30.html","Conference Calls/ Webcasts","2023-03-23 08:00:00","pre_market",3,3,392,395,0,0,0,"long","short",NaN
1011,"EYEN","Eyenovia to Present at Upcoming H.C. Wainwright 3rd Annual Ophthalmology Virtual Conference","https://www.globenewswire.com/news-release/2023/08/09/2721562/0/en/Eyenovia-to-Present-at-Upcoming-H-C-Wainwright-3rd-Annual-Ophthalmology-Virtual-Conference.html","Conference Calls/ Webcasts","2023-08-09 08:00:00","pre_market",2,2,449,449,0,0,0,"long","long",NaN
1014,"EYEN","Eyenovia Reveals Positive Evidence That Optejet® Delivery Technology Decreased Inflammation From Preserved Glaucoma Solutions Compared to Drops","https://www.globenewswire.com/news-release/2023/01/12/2587812/0/en/Eyenovia-Reveals-Positive-Evidence-That-Optejet-Delivery-Technology-Decreased-Inflammation-From-Preserved-Glaucoma-Solutions-Compared-to-Drops.html","Product / Services Announcement","2023-01-12 08:00:00","pre_market",2,2,396,397,0,0,0,"long","long",NaN
